player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1600,Ron Mizrahi,male,34,right,two_handed,5.0,2.9,5.9,191.3,76,47,62.3
P1601,Yael Biton,female,37,right,two_handed,4.0,4.3,,163.0,18,10,55.5
P1602,Hila Mizrahi,female,21,right,,10.0,11.0,,174.3,33,29,87.7
P1603,Tamar Cohen,female,35,right,two_handed,5.0,7.4,2.9,154.9,49,31,64.2
P1604,Shira Azoulay,female,35,right,two_handed,3.0,4.0,5.6,156.8,11,6,57.9
P1605,Gal Mizrahi,female,21,right,two_handed,5.0,9.9,1.5,170.8,10,8,75.1
P1606,Roni Avraham,female,15,left,one_handed,6.0,5.8,7.4,170.7,111,81,73.0
P1607,Eitan Peretz,male,14,right,two_handed,7.0,9.4,4.2,162.3,117,91,77.6
P1608,Hila Peretz,female,29,right,two_handed,7.0,1.2,6.7,165.2,68,53,78.6
P1609,Ron Peretz,male,32,right,one_handed,7.0,1.9,,164.9,109,87,79.9
P1610,Adi Peretz,female,18,right,one_handed,5.0,5.1,0.8,163.6,82,53,64.8
P1611,Gal Friedman,female,28,right,two_handed,7.0,3.9,3.6,171.7,13,9,66.0
P1612,Maya Azoulay,female,116,right,two_handed,4.0,4.3,7.5,218.2,88,66,74.8
P1613,Roni Biton,female,35,right,two_handed,,6.4,4.1,163.0,11,6,58.6
P1614,Daniel Azoulay,male,47,right,one_handed,4.0,5.1,3.7,167.0,99,56,56.2
P1615,Roni Friedman,female,43,right,two_handed,4.0,7.9,4.1,159.8,50,26,51.9
P1616,Gal Friedman,female,16,right,one_handed,8.0,7.7,0.6,179.1,25,18,71.5
P1617,Noam Mizrahi,male,48,right,two_handed,,2.0,8.0,176.6,38,22,57.3
P1618,Yotam Cohen,male,22,right,one_handed,8.0,0.5,0.3,,85,63,74.6
P1619,Ron Shapira,male,41,right,two_handed,6.0,1.9,9.1,173.5,103,62,60.6
P1620,Shira Avraham,female,29,right,two_handed,8.0,1.8,2.8,152.2,72,59,81.9
P1621,Daniel Biton,male,23,,,2.0,4.5,5.1,167.9,27,19,69.0
P1622,Roni Shapira,female,8,right,two_handed,8.0,4.5,,151.9,109,66,60.4
P1623,Eitan Peretz,male,26,right,two_handed,6.0,3.7,,174.9,96,65,67.9
P1624,Hila Katz,female,9,right,two_handed,7.0,5.9,5.6,159.1,55,33,60.8
P1625,Ariel Peretz,male,40,,two_handed,,18.4,5.4,175.2,70,52,74.1
P1626,Shira Azoulay,female,46,right,two_handed,4.0,3.7,0.5,164.7,116,51,44.3
P1627,Noam Mizrahi,male,18,right,one_handed,3.0,5.2,1.9,181.1,51,32,62.9
P1628,Yael Levi,female,32,right,one_handed,5.0,4.3,4.9,143.6,12,8,63.2
P1629,Gal Friedman,female,19,right,two_handed,7.0,2.7,7.8,166.6,26,20,75.8
P1630,Shira Levi,female,20,right,two_handed,7.0,6.5,1.7,164.6,76,59,77.8
P1631,Noa Azoulay,female,37,right,two_handed,3.0,3.5,1.7,176.9,119,44,36.8
P1632,Omer Friedman,male,28,left,one_handed,4.0,2.3,4.7,183.7,91,68,74.5
P1633,Daniel Mizrahi,male,49,right,two_handed,,2.4,15.7,166.9,77,49,64.1
P1634,Ido Mizrahi,male,22,left,two_handed,5.0,8.1,2.2,185.9,45,32,71.4
P1635,Guy Azoulay,male,40,right,one_handed,3.0,6.4,2.8,173.9,58,29,50.5
P1636,Tamar Friedman,female,29,left,one_handed,3.0,3.0,2.4,157.8,14,10,69.9
P1637,Hila Shapira,female,38,left,two_handed,4.0,5.9,3.4,166.6,50,31,62.1
P1638,Noa Levi,female,23,right,two_handed,6.0,4.3,8.3,,78,62,79.0
P1639,Hila Azoulay,female,27,right,two_handed,4.0,5.3,3.5,177.3,109,80,73.3
P1640,Tamar Avraham,female,27,left,one_handed,6.0,2.7,16.6,167.7,111,107,96.2
P1641,Lior Friedman,female,18,,,8.0,1.8,4.0,166.6,100,74,74.0
P1642,Ron Peretz,male,36,,two_handed,3.0,3.5,8.8,183.2,12,7,60.3
P1643,Amit Cohen,male,36,right,two_handed,6.0,2.1,,184.7,99,56,56.3
P1644,Noa Azoulay,female,35,right,,8.0,2.0,1.2,171.3,34,23,66.6
P1645,Shira Azoulay,female,46,right,two_handed,5.0,1.3,3.5,176.4,77,37,47.8
P1646,Noam Peretz,male,45,right,two_handed,5.0,0.5,5.4,180.9,114,53,46.4
P1647,Yotam Azoulay,male,24,right,one_handed,8.0,3.0,2.0,177.3,107,73,68.4
P1648,Tamar Levi,female,32,right,one_handed,5.0,9.1,7.9,174.9,83,63,76.5
P1649,Omer Levi,male,21,right,two_handed,,7.6,2.5,175.3,42,32,76.4
