player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1602,Omer Shapira,male,35,right,two_handed,7.0,3.2,2.7,159.8,32,21,66.0
P1603,Omer Levi,male,52,right,two_handed,,5.3,8.6,178.6,58,35,59.5
P1604,Roni Friedman,female,14,left,two_handed,7.0,6.8,1.0,162.1,98,65,66.1
P1605,Yael Biton,female,39,right,two_handed,8.0,4.4,0.8,156.8,111,56,50.8
P1606,Eitan Mizrahi,male,11,right,two_handed,8.0,2.0,,161.9,22,14,65.9
P1607,Adi Peretz,female,10,left,two_handed,7.0,8.2,1.4,149.7,89,51,57.8
P1608,Shira Friedman,female,27,right,two_handed,9.0,9.0,1.2,174.3,21,17,78.6
P1609,Roni Avraham,female,25,right,two_handed,7.0,0.3,1.1,172.8,64,44,68.1
P1610,Adi Shapira,female,17,left,,3.0,4.0,5.6,184.5,80,44,55.2
P1611,Shira Mizrahi,female,17,right,one_handed,6.0,1.0,2.4,171.5,52,30,57.0
P1612,Tamar Levi,female,22,right,two_handed,6.0,2.0,4.5,,16,12,72.2
P1613,Gal Katz,female,31,right,two_handed,8.0,2.9,6.4,164.1,119,87,73.1
P1614,Omer Biton,male,17,right,two_handed,8.0,9.4,2.6,168.7,82,64,78.3
P1615,Noam Azoulay,male,19,right,two_handed,7.0,0.9,7.6,141.7,118,82,69.8
P1616,Yael Katz,female,27,right,one_handed,5.0,4.9,4.1,167.3,51,38,73.6
P1617,Ariel Peretz,male,45,right,,8.0,3.4,3.3,185.7,59,35,59.4
P1618,Guy Azoulay,male,32,right,one_handed,7.0,2.0,5.0,180.1,85,58,67.9
P1619,Hila Biton,female,24,right,two_handed,6.0,13.5,0.7,169.3,24,19,79.2
P1620,Ido Levi,male,29,right,,4.0,9.1,4.2,157.5,82,59,71.7
P1621,Hila Levi,female,14,,one_handed,6.0,7.6,3.1,146.1,83,47,56.1
P1622,Noam Azoulay,male,31,right,,7.0,2.0,3.1,180.9,25,19,77.7
P1623,Daniel Friedman,male,39,right,one_handed,3.0,1.4,4.5,185.0,37,13,35.8
P1624,Noa Levi,female,8,right,two_handed,5.0,3.3,9.6,123.0,112,65,57.9
P1625,Amit Mizrahi,male,31,right,two_handed,8.0,3.7,3.2,172.3,26,19,74.0
P1626,Noam Cohen,male,47,right,one_handed,9.0,3.8,3.9,160.9,42,28,67.7
P1627,Hila Shapira,female,40,right,two_handed,4.0,10.3,0.9,175.1,16,8,49.4
P1628,Eitan Mizrahi,male,28,right,two_handed,4.0,53.4,63.3,159.2,66,38,57.6
P1629,Gal Peretz,female,26,right,two_handed,5.0,4.7,11.6,176.4,89,72,80.8
P1630,Noa Azoulay,female,37,right,two_handed,7.0,5.8,1.4,154.7,97,57,58.6
P1631,Ron Avraham,male,41,left,two_handed,8.0,1.1,3.1,150.1,64,38,59.6
P1632,Maya Peretz,female,55,right,two_handed,3.0,1.7,,161.9,30,13,44.8
P1633,Maya Levi,female,8,right,,8.0,4.1,3.3,130.6,37,23,62.9
P1634,Guy Peretz,male,27,right,two_handed,5.0,4.5,4.5,183.6,59,43,73.7
P1635,Hila Azoulay,female,22,right,two_handed,,7.7,1.6,161.4,69,49,71.2
P1636,Ido Cohen,male,38,right,one_handed,10.0,10.3,5.8,165.7,118,98,83.1
P1637,Eitan Shapira,male,36,right,two_handed,7.0,4.2,3.5,187.9,27,18,67.6
P1638,Ido Friedman,male,11,right,two_handed,6.0,1.6,3.1,163.4,112,65,58.1
P1639,Guy Peretz,male,37,right,,6.0,9.6,5.7,167.1,114,76,67.1
P1640,Gal Mizrahi,female,17,right,one_handed,8.0,9.3,6.4,163.2,11,8,72.7
P1641,Ariel Mizrahi,male,30,left,one_handed,8.0,4.2,2.2,189.8,72,58,80.7
P1642,Gal Mizrahi,female,66,left,two_handed,9.0,4.4,5.3,160.8,25,17,67.0
P1643,Guy Cohen,male,19,right,one_handed,5.0,2.5,,,16,9,56.3
P1644,Gal Levi,female,45,right,two_handed,,5.2,0.5,157.0,92,34,37.5
P1645,Daniel Friedman,male,36,,one_handed,6.0,8.4,2.2,165.3,95,49,51.6
P1646,Roni Shapira,female,40,right,two_handed,8.0,9.3,3.6,157.9,96,52,53.9
P1647,Daniel Friedman,male,39,right,one_handed,5.0,2.1,1.6,,87,47,53.8
P1648,Eitan Peretz,male,40,right,two_handed,9.0,6.3,2.1,176.2,100,62,61.8
P1649,Omer Mizrahi,male,31,right,,5.0,5.0,,198.8,61,42,68.2
