player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1602,Gal Friedman,female,22,right,one_handed,9.0,3.0,5.3,150.4,70,60,85.1
P1603,Yotam Peretz,male,31,left,two_handed,9.0,5.7,,178.0,96,80,83.0
P1604,Tamar Azoulay,female,29,right,one_handed,7.0,7.9,,174.2,10,7,74.8
P1605,Daniel Biton,male,51,right,,9.0,2.6,7.3,189.4,109,70,64.1
P1606,Guy Biton,male,8,left,two_handed,5.0,0.3,0.9,156.8,10,5,47.1
P1607,Daniel Azoulay,male,8,right,,7.0,4.2,5.2,144.0,63,41,65.0
P1608,Noam Shapira,male,34,,two_handed,7.0,9.2,8.1,169.7,52,40,76.9
P1609,Ron Peretz,male,23,right,one_handed,4.0,9.9,1.4,184.7,19,13,66.9
P1610,Eitan Peretz,male,21,right,two_handed,5.0,5.3,3.5,182.0,29,21,73.4
P1611,Eitan Peretz,male,31,right,two_handed,6.0,3.9,2.9,172.0,19,13,70.8
P1612,Ariel Azoulay,male,46,right,two_handed,7.0,5.4,2.7,186.8,95,54,57.3
P1613,Yael Friedman,female,30,right,one_handed,6.0,14.3,2.8,162.6,70,55,77.9
P1614,Adi Katz,female,38,right,one_handed,7.0,3.8,2.8,175.2,12,7,58.7
P1615,Ido Peretz,male,48,left,two_handed,9.0,12.7,6.1,181.4,80,60,74.4
P1616,Guy Levi,male,30,,one_handed,10.0,3.3,3.9,192.3,35,26,74.7
P1617,Noam Mizrahi,male,38,right,two_handed,2.0,1.9,6.3,188.7,46,24,51.6
P1618,Roni Avraham,female,25,,two_handed,6.0,9.9,3.2,178.3,85,63,73.7
P1619,Noam Mizrahi,male,11,,two_handed,6.0,5.9,8.4,158.3,94,65,69.0
P1620,Maya Mizrahi,female,15,right,two_handed,3.0,13.8,2.7,167.1,110,54,49.2
P1621,Amit Levi,male,35,right,one_handed,6.0,5.5,6.5,169.4,82,55,67.0
P1622,Noa Shapira,female,17,right,two_handed,7.0,2.8,1.8,173.8,96,55,57.6
P1623,Omer Azoulay,male,26,right,one_handed,,5.8,13.2,180.9,96,83,86.3
P1624,Ariel Katz,male,19,right,two_handed,6.0,7.6,3.3,164.4,68,47,68.4
P1625,Gal Avraham,female,25,right,two_handed,6.0,4.8,5.7,181.7,55,40,72.1
P1626,Maya Biton,female,26,right,two_handed,4.0,0.7,1.9,170.5,41,28,67.2
P1627,Yael Friedman,female,22,right,two_handed,4.0,3.0,0.8,155.1,59,41,70.3
P1628,Roni Shapira,female,29,right,two_handed,5.0,7.6,3.6,157.3,28,21,75.4
P1629,Ariel Biton,male,39,right,,8.0,16.1,3.5,165.2,84,58,68.7
P1630,Tamar Peretz,female,47,right,two_handed,7.0,10.0,2.5,157.5,85,54,63.4
P1631,Tamar Levi,female,19,right,one_handed,7.0,5.6,9.9,160.7,119,91,76.8
P1632,Tamar Biton,female,29,right,two_handed,4.0,5.4,10.1,156.4,119,81,68.4
P1633,Ariel Friedman,male,58,right,,9.0,2.2,1.6,174.9,100,62,61.8
P1634,Guy Avraham,male,38,right,two_handed,,9.8,5.7,174.9,40,30,73.9
P1635,Hila Azoulay,female,12,right,two_handed,6.0,5.7,5.8,162.2,86,57,65.9
P1636,Yotam Biton,male,33,right,two_handed,8.0,3.0,2.2,182.3,28,20,71.1
P1637,Tamar Cohen,female,31,left,two_handed,6.0,0.9,,,69,48,69.4
P1638,Ido Levi,male,12,right,two_handed,5.0,10.7,5.8,,31,20,65.6
P1639,Noam Peretz,male,16,right,one_handed,6.0,2.2,2.2,175.8,45,25,55.7
P1640,Yael Friedman,female,38,right,two_handed,8.0,5.9,6.0,172.0,85,57,67.3
P1641,Guy Cohen,male,43,right,two_handed,2.0,2.6,6.3,180.7,89,39,43.5
P1642,Tamar Azoulay,female,22,right,two_handed,4.0,1.1,4.6,155.3,58,36,61.4
P1643,Noa Azoulay,female,9,right,two_handed,7.0,1.1,2.1,145.8,31,17,56.1
P1644,Maya Cohen,female,23,right,two_handed,6.0,5.1,3.6,171.2,108,78,71.9
P1645,Lior Cohen,female,45,right,two_handed,,0.9,,173.3,43,22,51.1
P1646,Amit Mizrahi,male,45,right,two_handed,7.0,8.7,1.3,164.7,74,41,56.0
P1647,Ariel Katz,male,18,right,two_handed,4.0,9.5,2.3,169.7,105,68,64.9
P1648,Yotam Levi,male,25,right,two_handed,6.0,1.0,1.7,168.6,108,68,62.6
P1649,Lior Cohen,female,25,right,two_handed,4.0,3.4,6.0,162.8,109,75,68.4
P1650,Daniel Friedman,male,28,right,one_handed,8.0,12.5,4.8,169.1,57,51,88.6
P1651,Ariel Levi,male,8,right,two_handed,4.0,7.7,2.0,160.7,105,51,48.9
P1652,Noam Avraham,male,23,right,one_handed,6.0,5.5,1.0,,25,18,72.7
P1653,Omer Friedman,male,15,right,two_handed,7.0,6.9,1.5,,108,73,67.5
P1654,Roni Katz,female,15,right,one_handed,8.0,2.1,5.1,152.1,29,19,66.4
P1655,Roni Biton,female,50,right,one_handed,3.0,2.1,7.4,166.5,53,26,49.3
P1656,Daniel Mizrahi,male,41,right,,8.0,6.0,8.0,190.1,69,44,64.1
P1657,Hila Cohen,female,22,right,one_handed,6.0,5.6,3.9,150.4,98,79,81.0
P1658,Gal Peretz,female,29,right,two_handed,7.0,3.2,4.8,167.2,75,59,79.2
P1659,Noam Katz,male,25,right,one_handed,4.0,0.8,1.7,179.8,46,30,66.3
P1660,Yotam Shapira,male,24,right,two_handed,5.0,3.5,3.8,175.9,14,11,80.1
P1661,Maya Azoulay,female,12,right,two_handed,5.0,9.1,1.3,154.7,65,35,53.6
P1662,Adi Cohen,female,43,left,one_handed,,6.8,6.0,160.3,58,37,63.0
P1663,Omer Cohen,male,21,right,one_handed,6.0,7.3,2.8,174.4,64,51,80.2
P1664,Adi Friedman,female,31,right,one_handed,5.0,12.8,6.3,147.7,28,22,77.7
P1665,Maya Biton,female,28,right,,8.0,4.0,5.9,153.9,86,71,82.7
P1666,Maya Peretz,female,21,right,two_handed,3.0,5.2,4.0,178.1,65,42,65.0
P1667,Yotam Shapira,male,19,right,,6.0,2.1,8.1,,84,52,61.4
P1668,Eitan Shapira,male,31,right,two_handed,7.0,3.7,12.9,175.7,56,46,83.0
P1669,Roni Peretz,female,10,right,two_handed,6.0,2.0,5.5,138.8,25,13,53.2
P1670,Ido Peretz,male,46,right,two_handed,,3.4,3.6,174.8,47,26,55.7
P1671,Guy Mizrahi,male,16,right,two_handed,7.0,10.7,6.2,185.4,77,62,80.8
P1672,Lior Biton,female,29,right,,4.0,1.2,8.3,162.2,73,52,70.6
P1673,Eitan Mizrahi,male,30,right,two_handed,6.0,7.9,7.0,182.7,83,62,75.1
P1674,Ariel Katz,male,33,left,two_handed,4.0,9.3,2.1,179.0,36,23,64.4
P1675,Tamar Friedman,female,54,left,two_handed,7.0,13.2,1.6,166.3,14,8,59.9
P1676,Amit Avraham,male,48,,,5.0,5.7,17.2,185.7,118,82,69.6
P1677,Tamar Levi,female,44,right,one_handed,3.0,1.9,7.3,154.0,14,7,50.0
P1678,Gal Mizrahi,female,40,right,two_handed,6.0,5.4,3.9,175.3,108,54,49.8
P1679,Guy Peretz,male,36,right,two_handed,3.0,0.7,2.5,180.4,61,30,48.4
P1680,Ariel Friedman,male,8,right,one_handed,8.0,5.5,14.8,157.5,105,79,74.8
P1681,Eitan Friedman,male,11,right,two_handed,7.0,7.0,2.8,163.2,36,20,54.6
P1682,Lior Mizrahi,female,28,left,two_handed,7.0,3.7,3.4,168.7,34,27,78.2
P1683,Yael Levi,female,42,left,one_handed,6.0,4.7,1.4,157.4,38,23,60.7
P1684,Shira Katz,female,27,right,two_handed,5.0,6.0,2.2,170.9,14,11,80.1
P1685,Omer Peretz,male,45,right,two_handed,,2.2,1.8,,80,38,47.6
P1686,Omer Katz,male,29,right,two_handed,8.0,14.3,8.4,170.7,26,24,92.3
P1687,Roni Peretz,female,22,,one_handed,4.0,1.8,7.4,165.2,26,18,70.5
P1688,Yael Avraham,female,45,right,two_handed,8.0,20.2,17.5,148.4,69,61,88.4
P1689,Tamar Friedman,female,53,right,two_handed,5.0,5.0,,161.6,63,29,45.4
P1690,Ariel Levi,male,8,right,two_handed,5.0,7.5,3.9,144.9,22,12,56.5
P1691,Adi Katz,female,48,right,one_handed,5.0,4.3,5.6,180.9,59,31,52.7
P1692,Ido Katz,male,33,right,two_handed,7.0,3.9,2.8,,111,66,59.7
P1693,Adi Avraham,female,15,right,two_handed,5.0,3.1,,152.0,59,39,65.8
P1694,Adi Avraham,female,20,right,two_handed,5.0,5.8,1.6,171.1,85,57,67.2
P1695,Lior Peretz,female,8,,one_handed,7.0,1.4,10.4,141.7,32,20,61.6
P1696,Gal Mizrahi,female,8,right,two_handed,6.0,11.2,2.3,,23,15,65.3
P1697,Tamar Levi,female,35,,two_handed,7.0,7.8,1.3,159.1,119,72,60.5
P1698,Omer Biton,male,35,right,two_handed,8.0,53.1,69.3,164.1,16,12,75.6
P1699,Lior Katz,female,13,,one_handed,5.0,6.1,2.9,163.0,100,60,60.5
